Master Subject ID,Primary Key,Occurred Date,Location,Subject Sex,Subject Race,Subject Race Ethnicity,X Coordinate,Y Coordinate,Council District,County Code,Zip Code,Census Tract,County Description
214763058: 2020820948,2020820948,03/22/2020 12:00:00 AM,8300 N IH 35 SVRD SB,M,B,Black,3128202,10099439,4,1,78753,432,TRAVIS COUNTY
214763787: 20203471502,20203471502,12/12/2020 12:00:00 AM,METRIC BLVD / STONEHOLLOW DR,M,B,Black,3124617,10117052,7,1,78758,418,TRAVIS COUNTY
214770763: 2020511397,2020511397,02/20/2020 12:00:00 AM,600 NECHES ST,M,B,Black,3115742,10070344,9,1,78701,11,TRAVIS COUNTY
216006959: 2020890178,2020890178,03/29/2020 12:00:00 AM,739 W WILLIAM CANNON DR,F,B,Black,3100039,10044720,2,1,78745,24.24,TRAVIS COUNTY
216006959: 20203131069,20203131069,11/08/2020 12:00:00 AM,901 E 5TH ST,F,B,Black,3117154,10069441,3,1,78702,9,TRAVIS COUNTY
216007657: 20202020886,20202020886,07/20/2020 12:00:00 AM,8410 MARTIN CT,M,W,Hispanic,3124724,10102218,4,1,78758,401,TRAVIS COUNTY
216138585: 20201981021,20201981021,07/16/2020 12:00:00 AM,2508 E RIVERSIDE DR,M,W,Hispanic,3120959,10059177,3,1,78741,23,TRAVIS COUNTY
216150093: 2020270122,2020270122,01/27/2020 12:00:00 AM,409 E 6TH ST,M,B,Black,3115535,10070296,9,1,78701,11,TRAVIS COUNTY
216269704: 2020680835,2020680835,03/08/2020 12:00:00 AM,15010 FM 1825 RD,M,B,Black,3137063,10134979,7,1,78660,465,TRAVIS COUNTY
216280088: 20202921509,20202921509,10/18/2020 12:00:00 AM,W 6TH ST / RIO GRANDE ST,M,W,Hispanic,3112176,10071387,9,1,78701,11,TRAVIS COUNTY
216465733: 2020570972,2020570972,02/26/2020 12:00:00 AM,2915 S IH 35 SVRD NB,M,W,White,3114313,10055727,3,1,78741,23,TRAVIS COUNTY
217383171: 20203040506,20203040506,10/30/2020 12:00:00 AM,11902 N IH 35 SVRD SB,M,W,White,3135072,10113909,7,1,78753,411,TRAVIS COUNTY
217976356: 20202621458,20202621458,09/18/2020 12:00:00 AM,6712 N LAMAR BLVD,F,B,Black,3120637,10095370,7,1,78757,15,TRAVIS COUNTY
217976631: 20203521112,20203521112,12/17/2020 12:00:00 AM,E 32ND ST / RED RIVER ST,M,W,White,3119056,10079226,9,1,78705,4,TRAVIS COUNTY
218432562: 20202800389,20202800389,10/06/2020 12:00:00 AM,5812 N IH 35 SVRD SB,M,W,Hispanic,3124866,10089833,4,1,78751,21,TRAVIS COUNTY
218434714: 20202641446,20202641446,09/20/2020 12:00:00 AM,N IH 35 SVRD SB / E KOENIG LN SVRD EB,M,W,Hispanic,3125000,10090414,4,1,78751,21,TRAVIS COUNTY
218760302: 20201090906,20201090906,04/18/2020 12:00:00 AM,9414 N LAMAR BLVD,M,B,Black,3127650,10106327,4,1,78758,406,TRAVIS COUNTY
218760302: 20201220008,20201220008,05/01/2020 12:00:00 AM,MASTERSON PASS / N LAMAR BLVD,M,B,Black,3129312,10108616,4,1,78758,409,TRAVIS COUNTY
219218204: 20201321509,20201321509,05/11/2020 12:00:00 AM,VAUGHAN ST / SIMOND AVE,M,B,Black,3128324,10081461,9,1,78723,3,TRAVIS COUNTY
219220279: 2020191159,2020191159,01/19/2020 12:00:00 AM,2509 S PLEASANT VALLEY RD,M,W,Hispanic,3119384,10056007,3,1,78741,23.13,TRAVIS COUNTY
219221126: 20203570380,20203570380,12/22/2020 12:00:00 AM,5717 S IH 35 SVRD NB,M,W,Hispanic,3108426,10044851,2,1,78744,24.19,TRAVIS COUNTY
219224855: 20202010220,20202010220,07/19/2020 12:00:00 AM,13005 HEINEMANN DR,M,B,Black,3112215,10133423,6,1,78727,341,TRAVIS COUNTY
219225155: 20203570980,20203570980,12/22/2020 12:00:00 AM,4700 E RIVERSIDE DR,F,W,Hispanic,3121986,10058214,3,1,78741,23.24,TRAVIS COUNTY
219229756: 20202381570,20202381570,08/25/2020 12:00:00 AM,3506 DARBY ST,M,B,Black,3137077,10072037,1,1,78721,21.10,TRAVIS COUNTY
219231391: 20202900195,20202900195,10/16/2020 12:00:00 AM,919 E 32ND ST,M,W,Hispanic,3119190,10079092,9,1,78705,4,TRAVIS COUNTY
219231519: 20201471642,20201471642,05/26/2020 12:00:00 AM,1013 SILBURY DR,M,W,White,3130608,10115566,7,1,78758,419,TRAVIS COUNTY
219238899: 2020551427,2020551427,02/24/2020 12:00:00 AM,1816 BITTER CREEK DR,M,W,Hispanic,3107390,10040943,2,1,78744,24.41,TRAVIS COUNTY
219241117: 20201221146,20201221146,05/01/2020 12:00:00 AM,3406 CATALINA DR,M,W,Hispanic,3115902,10052916,3,1,78741,23,TRAVIS COUNTY
219242112: 20203471493,20203471493,12/12/2020 12:00:00 AM,6537 MARBLE CREEK LOOP,M,W,Hispanic,3115812,10031694,2,1,78747,24.39,TRAVIS COUNTY
219245337: 202070087,202070087,01/07/2020 12:00:00 AM,309 E 6TH ST,M,W,Hispanic,3115174,10070417,9,1,78701,11,TRAVIS COUNTY
219247010: 2020621199,2020621199,03/02/2020 12:00:00 AM,1115 W 9TH ST,F,W,White,3110374,10072979,9,1,78703,12,TRAVIS COUNTY
219265120: 2020320751,2020320751,02/01/2020 12:00:00 AM,1601 MONTOPOLIS DR,M,W,Hispanic,3127800,10056392,3,1,78741,23.21,TRAVIS COUNTY
219270000: 20203570980,20203570980,12/22/2020 12:00:00 AM,4700 E RIVERSIDE DR,F,W,Hispanic,3121986,10058214,3,1,78741,23.24,TRAVIS COUNTY
219352983: 2020260276,2020260276,01/26/2020 12:00:00 AM,402 E 6TH ST,F,W,Hispanic,3115522,10070515,9,1,78701,11,TRAVIS COUNTY
219353505: 2020680211,2020680211,03/08/2020 12:00:00 AM,411 E 6TH ST,M,B,Black,3115554,10070290,9,1,78701,11,TRAVIS COUNTY
219361302: 2020880769,2020880769,03/28/2020 12:00:00 AM,1610 MIRIAM AVE,F,W,Hispanic,3124195,10074920,1,1,78702,8,TRAVIS COUNTY
219808740: 20201851261,20201851261,07/03/2020 12:00:00 AM,6500 N LAMAR BLVD,M,W,Hispanic,3120164,10094432,7,1,78757,15,TRAVIS COUNTY
219812291: 20202990129,20202990129,10/25/2020 12:00:00 AM,E 6TH ST / NECHES ST,F,W,Hispanic,3115762,10070320,9,1,78701,11,TRAVIS COUNTY
219812585: 20202800095,20202800095,10/06/2020 12:00:00 AM,1100 BLOCK W KOENIG LN,F,W,Hispanic,3118376,10093215,7,1,78757,15,TRAVIS COUNTY
219813839: 20201550506,20201550506,06/03/2020 12:00:00 AM,201 W BEN WHITE BLVD EB,M,W,Hispanic,3107731,10054319,3,1,78704,20,TRAVIS COUNTY
219815317: 20203060093,20203060093,11/01/2020 12:00:00 AM,407 E 6TH ST,M,W,Hispanic,3115501,10070307,9,1,78701,11,TRAVIS COUNTY
219821680: 20201441517,20201441517,05/23/2020 12:00:00 AM,1044 CAMINO LA COSTA,M,W,Hispanic,3127416,10091791,4,1,78752,434,TRAVIS COUNTY
220070305: 2020880011,2020880011,03/28/2020 12:00:00 AM,6855 E US 290 HWY SVRD EB,M,W,Hispanic,3131260,10090288,1,1,78723,21.12,TRAVIS COUNTY
220070372: 2020421823,2020421823,02/11/2020 12:00:00 AM,3804 SAWMILL DR,F,W,Hispanic,3079384,10039165,8,1,78749,313,TRAVIS COUNTY
220858275: 20201531284,20201531284,06/01/2020 12:00:00 AM,9209 N LAMAR BLVD,M,B,Black,3127840,10105069,4,1,78753,431,TRAVIS COUNTY
220858275: 20201720490,20201720490,06/20/2020 12:00:00 AM,10805 N LAMAR BLVD,M,B,Black,3130378,10110694,4,1,78753,410,TRAVIS COUNTY
220987801: 20202900997,20202900997,10/16/2020 12:00:00 AM,3605 GOODWIN AVE,M,B,Black,3128858,10071072,3,1,78702,8,TRAVIS COUNTY
220988037: 202020591,202020591,01/02/2020 12:00:00 AM,604 BRAZOS ST,M,W,White,3114657,10070787,9,1,78701,11,TRAVIS COUNTY
220988161: 20202181137,20202181137,08/05/2020 12:00:00 AM,422 GUADALUPE ST,M,W,White,3112981,10070566,9,1,78701,11,TRAVIS COUNTY
220988274: 20203401348,20203401348,12/06/2020 12:00:00 AM,1167 WEBBERVILLE RD,M,B,Black,3132256,10074592,1,1,78721,21.10,TRAVIS COUNTY
221055147: 2020111545,2020111545,01/11/2020 12:00:00 AM,2002 MANOR RD,M,W,Hispanic,3121231,10076838,9,1,78722,4,TRAVIS COUNTY
222560578: 2020350892,2020350892,02/04/2020 12:00:00 AM,4509 BUCKS RUN,M,B,Black,3110931,10038676,2,1,78744,24.42,TRAVIS COUNTY
222560655: 2020891063,2020891063,03/29/2020 12:00:00 AM,2300 W BEN WHITE BLVD SVRD WB,M,B,Black,3098946,10057577,5,1,78704,20,TRAVIS COUNTY
222560655: 20202730240,20202730240,09/29/2020 12:00:00 AM,1500 RED RIVER ST,M,B,Black,3116901,10073857,1,1,78701,7,TRAVIS COUNTY
224395782: 20201140085,20201140085,04/23/2020 12:00:00 AM,3508 S 1ST ST,F,W,White,3106980,10057096,3,1,78704,13,TRAVIS COUNTY
225313393: 20201411420,20201411420,05/20/2020 12:00:00 AM,7327 SCENIC OAKS CIR,F,W,White,3091587,10046221,5,1,78745,309,TRAVIS COUNTY
225313393: 20201981107,20201981107,07/16/2020 12:00:00 AM,7325 SCENIC OAKS CIR,F,W,White,3091638,10046177,5,1,78745,309,TRAVIS COUNTY
225902851: 20203491413,20203491413,12/14/2020 12:00:00 AM,2928 PITHER LN,F,W,White,3115903,10054959,3,1,78741,23,TRAVIS COUNTY
228065971: 20202570145,20202570145,09/13/2020 12:00:00 AM,1141 AIRPORT BLVD,M,B,Black,3128790,10072313,3,1,78721,21.11,TRAVIS COUNTY
230228820: 20202190076,20202190076,08/06/2020 12:00:00 AM,5408 ATASCOSA DR,F,B,Black,3115681,10043007,2,1,78744,24.13,TRAVIS COUNTY
232653397: 20202940047,20202940047,10/20/2020 12:00:00 AM,S CONGRESS AVE / W STASSNEY LN,F,W,White,3104744,10047568,3,1,78745,24.44,TRAVIS COUNTY
232653630: 2020180730,2020180730,01/18/2020 12:00:00 AM,5526 N IH 35 SVRD SB,F,W,Hispanic,3124751,10088183,4,1,78751,21,TRAVIS COUNTY
232653642: 2020121425,2020121425,01/12/2020 12:00:00 AM,8402 CROSS PARK DR,M,W,White,3134443,10096791,1,1,78754,436,TRAVIS COUNTY
237896172: 202061680,202061680,01/06/2020 12:00:00 AM,2606 WHELESS LN,M,B,Black,3133583,10086395,1,1,78723,21.12,TRAVIS COUNTY
237896172: 20201561054,20201561054,06/04/2020 12:00:00 AM,E ST JOHNS AVE / N IH 35 SVRD NB,M,B,Black,3126098,10094499,4,1,78752,433,TRAVIS COUNTY
241828308: 2020120662,2020120662,01/12/2020 12:00:00 AM,N IH 35 SVRD NB / E CESAR CHAVEZ ST,M,B,Black,3116588,10068234,3,1,78702,9,TRAVIS COUNTY
241828811: 20201760559,20201760559,06/24/2020 12:00:00 AM,9300 NORTHGATE BLVD,M,B,Black,3122003,10108886,4,1,78758,407,TRAVIS COUNTY
242352401: 20202301316,20202301316,08/17/2020 12:00:00 AM,PECAN BROOK DR / CRYSTALBROOK DR,M,B,Black,3143075,10087412,1,1,78724,22,TRAVIS COUNTY
246809186: 2020470123,2020470123,02/16/2020 12:00:00 AM,300 E 6TH ST,M,W,Hispanic,3115155,10070604,9,1,78701,11,TRAVIS COUNTY
246813476: 20201440296,20201440296,05/23/2020 12:00:00 AM,3303 SUSQUEHANNA LN,M,W,Hispanic,3138083,10088053,1,1,78723,21.13,TRAVIS COUNTY
246814341: 2020921183,2020921183,04/01/2020 12:00:00 AM,2304 WIRTZ AVE,F,W,Hispanic,3106788,10062570,9,1,78704,13.12,TRAVIS COUNTY
250544569: 20201460166,20201460166,05/25/2020 12:00:00 AM,3017 S IH 35 SVRD NB,M,B,Black,3114042,10055537,3,1,78741,23,TRAVIS COUNTY
252380064: 20202500877,20202500877,09/06/2020 12:00:00 AM,6600 ELM CREEK DR,F,W,Hispanic,3108415,10041271,2,1,78744,24.41,TRAVIS COUNTY
252380939: 2020501630,2020501630,02/19/2020 12:00:00 AM,6206 CARNATION TER,F,W,Hispanic,3128029,10057683,3,1,78741,23.25,TRAVIS COUNTY
252838578: 2020450142,2020450142,02/14/2020 12:00:00 AM,408 E 6TH ST,M,W,Hispanic,3115586,10070497,9,1,78701,11,TRAVIS COUNTY
252838961: 2020471924,2020471924,02/16/2020 12:00:00 AM,4501 E RIVERSIDE DR,M,W,Hispanic,3121153,10058007,3,1,78741,23.14,TRAVIS COUNTY
252840719: 2020430730,2020430730,02/12/2020 12:00:00 AM,1881 GROVE BLVD,F,W,Hispanic,3126220,10056688,3,1,78741,23.25,TRAVIS COUNTY
254739770: 20202381576,20202381576,08/25/2020 12:00:00 AM,1747 E OLTORF ST,F,W,White,3116326,10057704,3,1,78741,23,TRAVIS COUNTY
254869943: 20203551445,20203551445,12/20/2020 12:00:00 AM,11500 ROCK ROSE AVE,M,B,Black,3119461,10119310,7,1,78758,454,TRAVIS COUNTY
254873394: 20202120584,20202120584,07/30/2020 12:00:00 AM,2508 E RIVERSIDE DR,M,W,White,3120959,10059177,3,1,78741,23,TRAVIS COUNTY
254873394: 20202680040,20202680040,09/24/2020 12:00:00 AM,500 E 4TH ST,M,W,White,3115657,10069693,9,1,78701,11,TRAVIS COUNTY
254873394: 20203181580,20203181580,11/13/2020 12:00:00 AM,6306 MENCHACA RD,M,W,White,3095186,10048948,5,1,78745,304,TRAVIS COUNTY
254943272: 20203031366,20203031366,10/29/2020 12:00:00 AM,2201 PERRY AVE,M,W,White,3107417,10062703,9,1,78704,13.12,TRAVIS COUNTY
255002924: 20202310133,20202310133,08/18/2020 12:00:00 AM,5901 E STASSNEY LN,M,W,Hispanic,3118720,10042867,2,1,78744,24.48,TRAVIS COUNTY
255070016: 2020561132,2020561132,02/25/2020 12:00:00 AM,4602 ROCKING CHAIR RD,M,W,Hispanic,3114987,10045158,2,1,78744,24.13,TRAVIS COUNTY
255070498: 20203101255,20203101255,11/05/2020 12:00:00 AM,8801 MC CANN DR,F,W,Hispanic,3117637,10108906,7,1,78758,404,TRAVIS COUNTY
255073213: 20203501325,20203501325,12/15/2020 12:00:00 AM,1405 VALLEYRIDGE DR,M,W,Hispanic,3104444,10058718,3,1,78704,20,TRAVIS COUNTY
255078001: 20203270408,20203270408,11/22/2020 12:00:00 AM,6306 E RIVERSIDE DR,M,W,Hispanic,3127258,10055405,3,1,78741,23.21,TRAVIS COUNTY
255080434: 20202060168,20202060168,07/24/2020 12:00:00 AM,4700 BLOCK S MOPAC EXPY NB,F,W,Hispanic,3090975,10059826,8,1,78735,19.15,TRAVIS COUNTY
255095180: 20202141071,20202141071,08/01/2020 12:00:00 AM,1201 INLAND GREENS,M,W,Hispanic,3124843,10106035,4,1,78758,406,TRAVIS COUNTY
259719501: 20203120750,20203120750,11/07/2020 12:00:00 AM,1165 AIRPORT BLVD,M,W,Hispanic,3128345,10073472,1,1,78721,21,TRAVIS COUNTY
259719504: 20201910810,20201910810,07/09/2020 12:00:00 AM,E CESAR CHAVEZ ST / CHALMERS AVE,M,W,Hispanic,3119502,10067151,3,1,78702,9,TRAVIS COUNTY
259719759: 20201081017,20201081017,04/17/2020 12:00:00 AM,8400 BEECH DR,M,W,Hispanic,3122361,10103629,4,1,78758,401,TRAVIS COUNTY
260440462: 20201461415,20201461415,05/25/2020 12:00:00 AM,7103 BETHUNE AVE,F,W,Hispanic,3127788,10093401,4,1,78752,434,TRAVIS COUNTY
260440462: 20201811057,20201811057,06/29/2020 12:00:00 AM,E US 290 HWY SVRD EB / CAMERON RD,F,W,Hispanic,3128674,10090268,1,1,78723,21,TRAVIS COUNTY
261357872: 20201001049,20201001049,04/09/2020 12:00:00 AM,2400 S CONGRESS AVE,F,B,Black,3110845,10059841,3,1,78704,13,TRAVIS COUNTY
262013640: 2020400980,2020400980,02/09/2020 12:00:00 AM,600 NECHES ST,M,W,Hispanic,3115742,10070344,9,1,78701,11,TRAVIS COUNTY
262013640: 20202501360,20202501360,09/06/2020 12:00:00 AM,5800 WELLINGTON DR,M,W,Hispanic,3131149,10086648,1,1,78723,21,TRAVIS COUNTY
262013641: 2020220621,2020220621,01/22/2020 12:00:00 AM,12405 LAGUARDIA LN,F,U,Hispanic,3151281,10036348,2,1,78617,24.49,TRAVIS COUNTY
262472882: 20203621354,20203621354,12/27/2020 12:00:00 AM,4602 E STASSNEY LN,M,W,Hispanic,3114210,10043920,2,1,78744,24.11,TRAVIS COUNTY
262603017: 20201070564,20201070564,04/16/2020 12:00:00 AM,2025 W BEN WHITE BLVD SVRD EB,M,W,White,3099711,10056294,5,1,78745,303,TRAVIS COUNTY
262603017: 20203231235,20203231235,11/18/2020 12:00:00 AM,2125 W BEN WHITE BLVD SVRD EB,M,W,White,3099175,10056909,5,1,78745,303,TRAVIS COUNTY
262800073: 20201830553,20201830553,07/01/2020 12:00:00 AM,2015 CEDAR BEND DR,M,W,White,3126742,10122494,7,1,78758,422,TRAVIS COUNTY
263065922: 20202510238,20202510238,09/07/2020 12:00:00 AM,HARRIS BRANCH PKWY / E HOWARD LN,M,B,Black,3155744,10111769,1,1,78653,424,TRAVIS COUNTY
263066453: 2020281021,2020281021,01/28/2020 12:00:00 AM,13023 SILVER CREEK DR,F,W,White,3122099,10130358,7,1,78727,420,TRAVIS COUNTY
263848442: 2020680229,2020680229,03/08/2020 12:00:00 AM,E 6TH ST / NECHES ST,M,W,Hispanic,3115762,10070320,9,1,78701,11,TRAVIS COUNTY
264307157: 20201570047,20201570047,06/05/2020 12:00:00 AM,1520 FRONTIER VALLEY DR,M,W,White,3129777,10055645,3,1,78741,23.21,TRAVIS COUNTY
264307346: 20201851252,20201851252,07/03/2020 12:00:00 AM,1903 GASTON PLACE DR,F,W,Hispanic,3130465,10087484,1,1,78723,21,TRAVIS COUNTY
265224658: 20201410022,20201410022,05/20/2020 12:00:00 AM,1323 SOUTHPORT DR,M,W,Hispanic,3103736,10057578,3,1,78704,20,TRAVIS COUNTY
265421099: 2020910474,2020910474,03/31/2020 12:00:00 AM,3409 ESPERANZA XING,M,W,White,3117951,10119208,7,1,78758,454,TRAVIS COUNTY
267061232: 2020691467,2020691467,03/09/2020 12:00:00 AM,9600 AIRE LIBRE DR,M,A,Asian,3084972,10130253,6,1,78726,344,TRAVIS COUNTY
267518457: 2020480338,2020480338,02/17/2020 12:00:00 AM,4314 GILLIS ST,F,W,White,3102180,10055429,5,1,78745,20,TRAVIS COUNTY
268304665: 20202151248,20202151248,08/02/2020 12:00:00 AM,1617 N IH 35 SVRD NB,M,B,Black,3118563,10074333,1,1,78702,8,TRAVIS COUNTY
268304665: 20203440384,20203440384,12/09/2020 12:00:00 AM,2027 W BEN WHITE BLVD SVRD EB,M,B,Black,3099874,10056486,5,1,78745,303,TRAVIS COUNTY
269354539: 2020640263,2020640263,03/04/2020 12:00:00 AM,E CESAR CHAVEZ ST / N IH 35 SVRD SB,M,B,Black,3116276,10068312,9,1,78701,11,TRAVIS COUNTY
269354794: 20201500455,20201500455,05/29/2020 12:00:00 AM,SPRINGDALE RD / OAK SPRINGS DR,F,B,Black,3130796,10073140,1,1,78721,21,TRAVIS COUNTY
269356919: 20203290130,20203290130,11/24/2020 12:00:00 AM,6305 CAMERON RD,F,B,Black,3128819,10090096,1,1,78723,21,TRAVIS COUNTY
269357047: 2020850132,2020850132,03/25/2020 12:00:00 AM,4105 S 1ST ST,M,W,White,3106059,10054955,3,1,78745,20,TRAVIS COUNTY
269365347: 20201950321,20201950321,07/13/2020 12:00:00 AM,120 W SLAUGHTER LN,M,W,White,3100602,10033831,2,1,78748,24.37,TRAVIS COUNTY
269681482: 2020830395,2020830395,03/23/2020 12:00:00 AM,11113 RESEARCH BLVD SVRD NB,F,W,White,3112946,10120642,7,1,78759,325,TRAVIS COUNTY
269683110: 20203310036,20203310036,11/26/2020 12:00:00 AM,317 E 6TH ST,M,W,White,3115266,10070399,9,1,78701,11,TRAVIS COUNTY
269683252: 20201900964,20201900964,07/08/2020 12:00:00 AM,6500 SPRINGDALE RD,M,B,Black,3136945,10085771,1,1,78723,21,TRAVIS COUNTY
269684520: 20201680965,20201680965,06/16/2020 12:00:00 AM,725 E 7TH ST,M,B,Black,3117134,10070254,3,1,78701,9,TRAVIS COUNTY
269747895: 20202930530,20202930530,10/19/2020 12:00:00 AM,4600 ELMONT DR,M,B,Black,3122853,10060648,3,1,78741,23.26,TRAVIS COUNTY
269748264: 20201251142,20201251142,05/04/2020 12:00:00 AM,1071 SPRINGDALE RD,F,B,Black,3130664,10072597,3,1,78721,21.10,TRAVIS COUNTY
269748264: 20201251350,20201251350,05/04/2020 12:00:00 AM,919 E 32ND ST,F,B,Black,3119190,10079092,9,1,78705,4,TRAVIS COUNTY
269748264: 20203211196,20203211196,11/16/2020 12:00:00 AM,1071 SPRINGDALE RD,F,B,Black,3130664,10072597,3,1,78721,21.10,TRAVIS COUNTY
269749778: 20203191078,20203191078,11/14/2020 12:00:00 AM,11606 N LAMAR BLVD,M,W,White,3131520,10113729,7,1,78758,419,TRAVIS COUNTY
270208513: 20202631272,20202631272,09/19/2020 12:00:00 AM,8810 PINERIDGE DR,M,W,White,3102272,10137076,6,2,78729,204,WILLIAMSON COUNTY
270208661: 20202740384,20202740384,09/30/2020 12:00:00 AM,1101 CAMINO LA COSTA,M,W,White,3127527,10091459,4,1,78752,434,TRAVIS COUNTY
270208661: 20202741398,20202741398,09/30/2020 12:00:00 AM,5606 E 51ST ST,M,W,White,3138798,10080391,1,1,78723,21,TRAVIS COUNTY
270208661: 20202831606,20202831606,10/09/2020 12:00:00 AM,3115 S 1ST ST,M,W,White,3107647,10057927,3,1,78704,13,TRAVIS COUNTY
270467694: 20201380130,20201380130,05/17/2020 12:00:00 AM,1309 PARSONS DR,M,W,Hispanic,3127735,10113086,4,1,78758,419,TRAVIS COUNTY
288622067: 20202270288,20202270288,08/14/2020 12:00:00 AM,200 E 8TH ST,M,B,Black,3115096,10071386,9,1,78701,11,TRAVIS COUNTY
288623416: 2020611747,2020611747,03/01/2020 12:00:00 AM,1167 WEBBERVILLE RD,M,W,Hispanic,3132256,10074592,1,1,78721,21.10,TRAVIS COUNTY
288624673: 20201700083,20201700083,06/18/2020 12:00:00 AM,12421 N MOPAC EXPY SVRD NB,M,W,Hispanic,3125412,10125783,7,1,78758,422,TRAVIS COUNTY
288625418: 20203410963,20203410963,12/06/2020 12:00:00 AM,6500 AIRPORT BLVD,M,B,Black,3122321,10093525,4,1,78752,15,TRAVIS COUNTY
288627095: 2020750786,2020750786,03/15/2020 12:00:00 AM,2308 E RIVERSIDE DR,M,W,Hispanic,3120084,10059968,3,1,78741,23,TRAVIS COUNTY
288634557: 20203270067,20203270067,11/22/2020 12:00:00 AM,902 ROMERIA DR,F,B,Black,3119511,10093736,7,1,78757,15,TRAVIS COUNTY
288635173: 20201820549,20201820549,06/30/2020 12:00:00 AM,12515 RESEARCH BLVD NB,M,W,White,3107849,10129247,6,1,78759,342,TRAVIS COUNTY
288651622: 20203060330,20203060330,11/01/2020 12:00:00 AM,3004 E 2ND ST,M,W,Hispanic,3124838,10065581,3,1,78702,9,TRAVIS COUNTY
288656720: 2020361491,2020361491,02/05/2020 12:00:00 AM,2311 WIRTZ AVE,M,W,Hispanic,3106735,10062404,9,1,78704,13.12,TRAVIS COUNTY
288658478: 20201711715,20201711715,06/19/2020 12:00:00 AM,300 E 6TH ST,M,W,White,3115155,10070604,9,1,78701,11,TRAVIS COUNTY
288658478: 20202040302,20202040302,07/22/2020 12:00:00 AM,600 N IH 35 SVRD NB,M,W,White,3117074,10070111,4,1,78723,21,TRAVIS COUNTY
288686470: 20201471584,20201471584,05/26/2020 12:00:00 AM,E 5TH ST / SAN SABA ST,M,W,Hispanic,3123577,10067141,3,1,78702,9,TRAVIS COUNTY
288773405: 20201170807,20201170807,04/26/2020 12:00:00 AM,9300 S IH 35 SVRD SB,F,B,Black,3100423,10033116,5,1,78748,24.37,TRAVIS COUNTY
288774992: 20202951126,20202951126,10/21/2020 12:00:00 AM,3610 BANNOCKBURN DR,F,W,Hispanic,3086228,10050587,8,1,78749,334,TRAVIS COUNTY
288819733: 20201410104,20201410104,05/20/2020 12:00:00 AM,4702 PEWTER LN,M,B,Black,3115706,10046195,2,1,78744,24.13,TRAVIS COUNTY
288820380: 2020230040,2020230040,01/23/2020 12:00:00 AM,3825 GUADALUPE ST,M,W,White,3115761,10083694,9,1,78751,3,TRAVIS COUNTY
288823768: 20201011110,20201011110,04/10/2020 12:00:00 AM,3000 OAK SPRINGS DR,M,W,White,3127596,10073050,1,1,78702,8,TRAVIS COUNTY
288948787: 20201131164,20201131164,04/22/2020 12:00:00 AM,2103 S CONGRESS AVE,M,W,White,3111693,10061637,9,1,78704,14,TRAVIS COUNTY
288949697: 20202200104,20202200104,08/07/2020 12:00:00 AM,12435 DESSAU RD,F,W,Hispanic,3144155,10115386,1,1,78754,449,TRAVIS COUNTY
288949835: 20201151176,20201151176,04/24/2020 12:00:00 AM,2601 S PLEASANT VALLEY RD,M,B,Hispanic,3118987,10054971,3,1,78741,23.13,TRAVIS COUNTY
288967056: 20202310133,20202310133,08/18/2020 12:00:00 AM,5901 E STASSNEY LN,F,W,Hispanic,3118720,10042867,2,1,78744,24.48,TRAVIS COUNTY
291046673: 20202160858,20202160858,08/03/2020 12:00:00 AM,9414 N LAMAR BLVD,M,B,Hispanic,3127650,10106327,4,1,78758,406,TRAVIS COUNTY
291046673: 20203271258,20203271258,11/22/2020 12:00:00 AM,813 E 8TH ST,M,B,Hispanic,3117430,10070398,1,1,78702,9,TRAVIS COUNTY
291048345: 20203340169,20203340169,11/29/2020 12:00:00 AM,607 TRINITY ST,M,B,Black,3115550,10070621,9,1,78701,11,TRAVIS COUNTY
291053390: 20201850101,20201850101,07/03/2020 12:00:00 AM,4606 CONNELLY ST,M,B,Black,3122861,10084358,9,1,78751,3,TRAVIS COUNTY
291054431: 20202881098,20202881098,10/14/2020 12:00:00 AM,2501 ANKEN DR,M,B,Black,3119407,10056791,3,1,78741,23.16,TRAVIS COUNTY
291376497: 2020691204,2020691204,03/09/2020 12:00:00 AM,6806 MEADOW CIR,F,W,Hispanic,3095723,10046528,5,1,78745,304,TRAVIS COUNTY
291377139: 2020460064,2020460064,02/15/2020 12:00:00 AM,310 COLORADO ST,F,W,White,3113594,10070063,9,1,78701,11,TRAVIS COUNTY
291377139: 2020971076,2020971076,04/06/2020 12:00:00 AM,4202 MOLOKAI DR,F,W,White,3082262,10048664,8,1,78749,334,TRAVIS COUNTY
291384088: 20201011351,20201011351,04/10/2020 12:00:00 AM,SPYGLASS DR / BARTON SKWY,M,W,Hispanic,3100284,10066746,8,1,78746,19.11,TRAVIS COUNTY
291384151: 202030446,202030446,01/03/2020 12:00:00 AM,1101 RUTLAND DR,M,W,Hispanic,3126219,10107145,4,1,78758,406,TRAVIS COUNTY
291384151: 20201791272,20201791272,06/27/2020 12:00:00 AM,2025 W BEN WHITE BLVD SVRD EB,M,W,Hispanic,3099711,10056294,5,1,78745,303,TRAVIS COUNTY
291579143: 20201270868,20201270868,05/06/2020 12:00:00 AM,2423 TOWN LAKE CIR,M,W,White,3120998,10060180,3,1,78741,23,TRAVIS COUNTY
292684170: 20202241577,20202241577,08/11/2020 12:00:00 AM,8900 N LAMAR BLVD,M,W,Hispanic,3126924,10103871,4,1,78758,406,TRAVIS COUNTY
