Unique ID,Primary Key,Occurred Date,Occurred Time,Location,GO Sector Name,Nature of Contact,Reason Desc,R2R Level,Master Subject ID,Highest Subject Resistance by R2R,Weapon Used 1,Weapon Used 2,Weapon Used 3,Weapon Used 4,Weapon Used 5,Number of Shots,Highest Subject Injury by R2R,Effects Officer Desc,Officer Commission Date,Officer Years of Experience Ranges,Officer Yrs of Service,Officer Organization Desc,X Coordinate,Y Coordinate,Council District,County Code,Zip Code,Census Tract,County Description,Highest R2R Level,Used Firearm(s),Used Impact Weapon(s),Used Taser(s),Used Canine(s),Used Chemical Agent(s),Used PIT(s),Used Weaponless
2020700625459853353AP7409,2020700625,03/10/2020 12:00:00 AM,-,1201 PAYTON GIN RD,Edward,1-TRAFFIC STOP [Motor Vehicle Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459853353: 2020700625,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/22/2013 12:00:00 AM,6 - 10,7,METRO TAC REGION 2,3124337,10104921,4,1,78758,401,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020700625459853353AP8200,2020700625,03/10/2020 12:00:00 AM,-,1201 PAYTON GIN RD,Edward,5-VIEWED OFFENSE [non MV-Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459853353: 2020700625,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,3,METRO TAC REGION 2,3124337,10104921,4,1,78758,401,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020700625459853353AP8553,2020700625,03/10/2020 12:00:00 AM,-,1201 PAYTON GIN RD,Edward,1-TRAFFIC STOP [Motor Vehicle Stop],TO RESTRAIN FOR SUBJECTS SAFETY,4,459853353: 2020700625,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,ADAM 500 REG II PATROL,3124337,10104921,4,1,78758,401,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020700939167513356AP7077,2020700939,03/10/2020 12:00:00 AM,-,700 LAVACA ST,George,4-DISPATCHED CALL [non MV Stop],OTHER (DOCUMENT IN SUPPLEMENT),4,167513356: 2020700939,4 - Preparatory Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/07/2011 12:00:00 AM,6 - 10,8,GEORGE 100 REG I DAYS,3113533,10071562,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020701255459793118AP6292,2020701255,03/10/2020 12:00:00 AM,1559,2901 MONTOPOLIS DR,Henry,1-TRAFFIC STOP [Motor Vehicle Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459793118: 2020701255,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,-,06/20/2008 12:00:00 AM,11 - 15,12,METRO TAC REGION 3,3125110,10051613,3,1,78741,23.20,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020701255459793118AP7112,2020701255,03/10/2020 12:00:00 AM,1555,2901 MONTOPOLIS DR,Henry,1-TRAFFIC STOP [Motor Vehicle Stop],NECESSARY TO EFFECT ARREST / DETENTION,2,459793118: 2020701255,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,COMPLAINT OF INJURY/PAIN,10/07/2011 12:00:00 AM,6 - 10,8,METRO TAC REGION 3,3125110,10051613,3,1,78741,23.20,TRAVIS COUNTY,Level 2,0,0,0,0,0,0,1
2020701457459297107AP3364,2020701457,03/10/2020 12:00:00 AM,1735,2411 W BRAKER LN,Adam,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459297107: 2020701457,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,07/25/1997 12:00:00 AM,21+,23,ADAM 600 EVENINGS REG II PATROL,3121254,10115148,7,1,78758,454,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020701457459297107AP8568,2020701457,03/10/2020 12:00:00 AM,1730,2411 W BRAKER LN,Adam,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459297107: 2020701457,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,ADAM 400 REG II PATROL,3121254,10115148,7,1,78758,454,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020701666184418961AP7284,2020701666,03/10/2020 12:00:00 AM,1914,E 6TH ST / CONGRESS AVE,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,184418961: 2020701666,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,11/30/2012 12:00:00 AM,6 - 10,7,GEORGE 200 REG I DAYS,3114310,10070753,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020701666184418961AP7451,2020701666,03/10/2020 12:00:00 AM,1914,E 6TH ST / CONGRESS AVE,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,184418961: 2020701666,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,03/22/2013 12:00:00 AM,6 - 10,7,GEORGE 200 REG I DAYS,3114310,10070753,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020701666184418961AP7872,2020701666,03/10/2020 12:00:00 AM,-,E 6TH ST / CONGRESS AVE,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,184418961: 2020701666,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/20/2015 12:00:00 AM,1 - 5,5,GEORGE 600 REG I EVENING,3114310,10070753,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020701666184418961AP8110,2020701666,03/10/2020 12:00:00 AM,1920,E 6TH ST / CONGRESS AVE,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,184418961: 2020701666,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,07/08/2016 12:00:00 AM,1 - 5,4,GEORGE 600 REG I EVENING,3114310,10070753,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020701666184418961AP8740,2020701666,03/10/2020 12:00:00 AM,1920,E 6TH ST / CONGRESS AVE,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,184418961: 2020701666,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,09/02/2018 12:00:00 AM,1 - 5,2,GEORGE 600 REG I EVENING,3114310,10070753,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020710059459717181AP8672,2020710059,03/11/2020 12:00:00 AM,0142,3309 GRAYBUCK RD,Frank,4-DISPATCHED CALL [non MV Stop],TO RESTRAIN FOR SUBJECTS SAFETY,3,459717181: 2020710059,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,DAVID 800 REG IV PATROL,3081694,10038130,5,1,78748,319,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020710059459717181AP8676,2020710059,03/11/2020 12:00:00 AM,0051,3309 GRAYBUCK RD,Frank,4-DISPATCHED CALL [non MV Stop],TO RESTRAIN FOR SUBJECTS SAFETY,4,459717181: 2020710059,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,DAVID 800 REG IV PATROL,3081694,10038130,5,1,78748,319,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020710584167521447AP7422,2020710584,03/11/2020 12:00:00 AM,-,8602 FM 969 RD,Charlie,2-WARRANT SERVICE [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,167521447: 2020710584,3 - Defensive Resistance,CED - PRONGS-ENTER # CYCLES (use #shots field),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,03/22/2013 12:00:00 AM,6 - 10,7,METRO TAC REGION 1,3147830,10074702,1,1,78724,22.11,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
2020710681459175803AP2956,2020710681,03/11/2020 12:00:00 AM,1003,1200 BARTON SPRINGS RD,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459175803: 2020710681,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,01/06/1995 12:00:00 AM,21+,25,DAVID 100 REG IV PATROL,3109602,10068263,5,1,78704,13,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020710681459175803AP6298,2020710681,03/11/2020 12:00:00 AM,1003,1200 BARTON SPRINGS RD,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459175803: 2020710681,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,06/20/2008 12:00:00 AM,11 - 15,12,DAVID 100 REG IV PATROL,3109602,10068263,5,1,78704,13,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020710933459803026AP4695,2020710933,03/11/2020 12:00:00 AM,1335,1165 AIRPORT BLVD,Charlie,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459803026: 2020710933,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,0,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/10/2002 12:00:00 AM,16 - 20,18,CHARLIE 100 REG III PATROL,3128345,10073472,1,1,78721,21,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020710933459803026AP7706,2020710933,03/11/2020 12:00:00 AM,1345,1165 AIRPORT BLVD,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459803026: 2020710933,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/30/2014 12:00:00 AM,6 - 10,6,CHARLIE 100 REG III PATROL,3128345,10073472,1,1,78721,21,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020710933459803026AP7791,2020710933,03/11/2020 12:00:00 AM,1330,1165 AIRPORT BLVD,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459803026: 2020710933,4 - Preparatory Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/12/2014 12:00:00 AM,1 - 5,5,CHARLIE 100 REG III PATROL,3128345,10073472,1,1,78721,21,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020711167317458689AP4062,2020711167,03/11/2020 12:00:00 AM,1815,5625 EIGER RD,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,317458689: 2020711167,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,09/24/1999 12:00:00 AM,21+,20,DAVID 300 REG IV PATROL,3077964,10060946,8,1,78735,19.15,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020711167317458689AP7227,2020711167,03/11/2020 12:00:00 AM,1650,5625 EIGER RD,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,317458689: 2020711167,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,03/23/2012 12:00:00 AM,6 - 10,8,DAVID 300 REG IV PATROL,3077964,10060946,8,1,78735,19.15,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020711167317458689AP7249,2020711167,03/11/2020 12:00:00 AM,1650,5625 EIGER RD,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,317458689: 2020711167,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,07/13/2012 12:00:00 AM,6 - 10,8,METRO TAC REGION 4,3077964,10060946,8,1,78735,19.15,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020711167317458689AP7835,2020711167,03/11/2020 12:00:00 AM,1651,5625 EIGER RD,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,317458689: 2020711167,2 - Aggressive Resistance,CED - DRIVE STUN-ENTER # CYCLES (use #shots field),-,-,-,-,1,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/20/2015 12:00:00 AM,1 - 5,5,FRANK 600 EVENINGS REG IV PATROL,3077964,10060946,8,1,78735,19.15,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
2020711167317458689AP8505,2020711167,03/11/2020 12:00:00 AM,1649,5625 EIGER RD,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,2,317458689: 2020711167,2 - Aggressive Resistance,IMPACT MUNITION/BEANBAG RND-ENTER # SHOTS,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,3,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,DAVID 300 REG IV PATROL,3077964,10060946,8,1,78735,19.15,TRAVIS COUNTY,Level 2,0,1,0,0,0,0,1
2020711167317458689AP8538,2020711167,03/11/2020 12:00:00 AM,-,5625 EIGER RD,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,317458689: 2020711167,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,-,12/22/2017 12:00:00 AM,1 - 5,2,DAVID 600 EVENINGS REG IV PATROL,3077964,10060946,8,1,78735,19.15,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020711202459351859AP8235,2020711202,03/11/2020 12:00:00 AM,-,2439 TOWN LAKE CIR,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459351859: 2020711202,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,0,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,3,GEORGE 800 REG 1 NIGHTS,3121104,10060315,3,1,78741,23,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020711361123404874AP8906,2020711361,03/11/2020 12:00:00 AM,1639,651 N PLEASANT VALLEY RD,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,123404874: 2020711361,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,CHARLIE 400 REG III PATROL,3125090,10067737,3,1,78702,9,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020711448356666209AP7442,2020711448,03/11/2020 12:00:00 AM,2025,100 CONGRESS AVE,George,6-SELF-INITIATED SUBJECT STOP [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,356666209: 2020711448,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,0,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/22/2013 12:00:00 AM,6 - 10,7,AIRPORT 600 REG II PATROL,3113729,10069275,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020711448356666209AP7796,2020711448,03/11/2020 12:00:00 AM,1729,100 CONGRESS AVE,George,6-SELF-INITIATED SUBJECT STOP [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,356666209: 2020711448,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/12/2014 12:00:00 AM,1 - 5,5,GEORGE 800 REG 1 NIGHTS,3113729,10069275,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020712082134154041AP8534,2020712082,03/11/2020 12:00:00 AM,2322,WEBBERVILLE RD / E 12TH ST,Charlie,1-TRAFFIC STOP [Motor Vehicle Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,134154041: 2020712082,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,CHARLIE 800 REG III PATROL,3132443,10074830,1,1,78721,21.10,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020712082134154041AP8572,2020712082,03/11/2020 12:00:00 AM,0053,WEBBERVILLE RD / E 12TH ST,Charlie,1-TRAFFIC STOP [Motor Vehicle Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,134154041: 2020712082,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,CHARLIE 800 REG III PATROL,3132443,10074830,1,1,78721,21.10,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020712082134154041AP8901,2020712082,03/11/2020 12:00:00 AM,-,WEBBERVILLE RD / E 12TH ST,Charlie,1-TRAFFIC STOP [Motor Vehicle Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,134154041: 2020712082,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,CHARLIE 800 REG III PATROL,3132443,10074830,1,1,78721,21.10,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020712082134154041AP8922,2020712082,03/11/2020 12:00:00 AM,2317,WEBBERVILLE RD / E 12TH ST,Charlie,1-TRAFFIC STOP [Motor Vehicle Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,134154041: 2020712082,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,ACADEMY CADET TRAINING REG II,3132443,10074830,1,1,78721,21.10,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020720027188481980AP8657,2020720027,03/12/2020 12:00:00 AM,0023,1015 W WILLIAM CANNON DR,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,188481980: 2020720027,3 - Defensive Resistance,CED - PRONGS-ENTER # CYCLES (use #shots field),-,-,-,-,1,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,FRANK 300 REG IV PATROL,3098912,10045142,2,1,78745,24.24,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
2020720109311951719AP8895,2020720109,03/12/2020 12:00:00 AM,0200,400 E 6TH ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,311951719: 2020720109,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,BAKER 700 REG I PATROL,3115491,10070521,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020720109373555613AP5159,2020720109,03/12/2020 12:00:00 AM,0154,400 E 6TH ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,373555613: 2020720109,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/18/2004 12:00:00 AM,16 - 20,16,GEORGE 1100 REG I NIGHTS,3115491,10070521,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020720109373555613AP8115,2020720109,03/12/2020 12:00:00 AM,2057,400 E 6TH ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,373555613: 2020720109,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,07/08/2016 12:00:00 AM,1 - 5,4,GEORGE 1100 REG I NIGHTS,3115491,10070521,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020720109373555613AP8140,2020720109,03/12/2020 12:00:00 AM,0156,400 E 6TH ST,George,6-SELF-INITIATED SUBJECT STOP [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,373555613: 2020720109,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,07/08/2016 12:00:00 AM,1 - 5,4,GEORGE 1100 REG I NIGHTS,3115491,10070521,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020720109373555613AP8789,2020720109,03/12/2020 12:00:00 AM,0155,400 E 6TH ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,373555613: 2020720109,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,09/01/2018 12:00:00 AM,1 - 5,2,GEORGE 1100 REG I NIGHTS,3115491,10070521,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020720160459022730AP7754,2020720160,03/12/2020 12:00:00 AM,0310,5100 W US 290 HWY SVRD WB,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459022730: 2020720160,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/12/2014 12:00:00 AM,1 - 5,5,DAVID 800 REG IV PATROL,3088045,10059085,8,1,78735,19.15,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020720188165097167AP8959,2020720188,03/12/2020 12:00:00 AM,0354,8416 ALABAMA DR,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,165097167: 2020720188,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,ACADEMY CADET TRAINING REG II,3089914,10042369,5,1,78745,309,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020720635459710692AP4030,2020720635,03/12/2020 12:00:00 AM,1028,919 E 32ND ST,Baker,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459710692: 2020720635,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,09/24/1999 12:00:00 AM,21+,20,BAKER 100 REG I PATROL,3119190,10079092,9,1,78705,4,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020720635459710692AP6494,2020720635,03/12/2020 12:00:00 AM,1030,919 E 32ND ST,Baker,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459710692: 2020720635,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/02/2009 12:00:00 AM,11 - 15,11,BAKER 100 REG I PATROL,3119190,10079092,9,1,78705,4,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020720917459825909AP8110,2020720917,03/12/2020 12:00:00 AM,1315,100 CONGRESS AVE,George,4-DISPATCHED CALL [non MV Stop],TO RESTRAIN FOR SUBJECTS SAFETY,3,459825909: 2020720917,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,07/08/2016 12:00:00 AM,1 - 5,4,GEORGE 600 REG I EVENING,3113729,10069275,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020721212168887303AP8215,2020721212,03/12/2020 12:00:00 AM,1611,2501 S IH 35 SVRD NB,Henry,1-TRAFFIC STOP [Motor Vehicle Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,168887303: 2020721212,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,3,HENRY 500 REG III PATROL,3115068,10057441,3,1,78741,23,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
